,SalesOrderNumber,Cluster Labels without Region,Cluster Labels with Region
21926,69030,2,2
21927,69031,2,2
21928,69032,1,2
21929,69033,0,2
21930,69034,1,2
21931,69035,0,2
21932,69036,0,2
21933,69037,0,2
21934,69038,0,2
21935,69039,0,2
21936,69040,0,2
21937,69041,1,2
21938,69042,0,2
21939,69043,0,2
21940,69044,0,2
21941,69045,1,2
21942,69046,0,2
21943,69047,0,2
21944,69048,1,2
21945,69049,1,2
21946,69050,1,2
21947,69051,1,2
21948,69052,1,2
21949,69053,0,2
21950,69054,1,2
21951,69055,1,2
21952,69056,0,2
21953,69057,0,2
21954,69058,1,2
21955,69059,0,2
21956,69060,0,2
21957,69061,1,0
21958,69062,0,0
21959,69063,1,2
21960,69064,0,2
21961,69065,0,2
21962,69066,1,0
21963,69067,0,2
21964,69068,0,2
21965,69069,2,2
21966,69070,1,0
21967,69071,0,2
21968,69072,0,2
21969,69073,2,2
21970,69074,0,2
21971,69075,0,2
21972,69076,0,2
21973,69077,0,2
21974,69078,1,2
21975,69079,1,2
21976,69080,1,2
21977,69081,0,2
21978,69082,1,0
21979,69083,2,2
21980,69084,1,2
21981,69085,1,2
21982,69086,1,0
21983,69087,1,2
21984,69088,1,2
21985,69089,2,2
21986,69090,0,2
21987,69091,0,2
21988,69092,1,2
21989,69093,0,2
21990,69094,1,0
21991,69095,1,0
21992,69096,1,0
21993,69097,1,0
21994,69098,2,2
21995,69099,1,0
21996,69100,1,0
21997,69101,1,0
21998,69102,1,1
21999,69103,0,2
22000,69104,0,2
22001,69105,2,2
22002,69106,0,2
22003,69107,0,2
22004,69108,0,2
22005,69109,0,2
22006,69110,1,2
22007,69111,0,2
22008,69112,0,2
22009,69113,2,2
22010,69114,1,2
22011,69115,2,2
22012,69116,1,2
22013,69117,1,2
22014,69118,2,2
22015,69119,2,2
22016,69120,1,2
22017,69121,1,2
22018,69122,1,2
22019,69123,0,2
22020,69124,0,2
22021,69125,0,2
22022,69126,0,2
22023,69127,0,2
22024,69128,0,2
22025,69129,2,2
22026,69130,0,2
22027,69131,0,2
22028,69132,0,2
22029,69133,0,2
22030,69134,0,2
22031,69135,0,2
22032,69136,2,2
22033,69137,0,2
22034,69138,2,2
22035,69139,1,1
22036,69140,1,2
22037,69141,0,2
22038,69142,0,2
22039,69143,0,2
22040,69144,2,2
22041,69145,0,0
22042,69146,2,2
22043,69147,0,2
22044,69148,0,2
22045,69149,0,2
22046,69150,0,2
22047,69151,1,2
22048,69152,0,2
22049,69153,1,2
22050,69154,1,0
22051,69155,1,2
22052,69156,0,2
22053,69157,1,0
22054,69158,0,2
22055,69159,0,0
22056,69160,0,2
22057,69161,2,2
22058,69162,1,2
22059,69163,0,2
22060,69164,2,2
22061,69165,0,2
22062,69166,0,2
22063,69167,0,2
22064,69168,0,2
22065,69169,2,2
22066,69170,1,2
22067,69171,0,2
22068,69172,2,2
22069,69173,1,0
22070,69174,1,1
22071,69175,1,2
22072,69176,1,0
22073,69177,1,2
22074,69178,1,2
22075,69179,0,2
22076,69180,2,2
22077,69181,0,2
22078,69182,0,2
22079,69183,0,2
22080,69184,1,2
22081,69185,1,2
22082,69186,0,2
22083,69187,0,2
22084,69188,0,2
22085,69189,1,2
22086,69190,2,2
22087,69191,1,2
22088,69192,0,2
22089,69193,0,2
22090,69194,0,2
22091,69195,1,2
22092,69196,0,2
22093,69197,1,2
22094,69198,1,2
22095,69199,1,2
22096,69200,1,2
22097,69201,1,2
22098,69202,1,2
22099,69203,1,2
22100,69204,2,2
22101,69205,1,2
22102,69206,1,2
22103,69207,2,2
22104,69208,1,2
22105,69209,0,2
22106,69210,1,2
22107,69211,1,2
22108,69212,1,2
22109,69213,0,2
22110,69214,0,2
22111,69215,2,2
22112,69216,0,2
22113,69217,0,2
22114,69218,0,2
22115,69219,1,0
22116,69220,0,2
22117,69221,1,0
22118,69222,0,2
22119,69223,0,2
22120,69224,0,2
22121,69225,1,2
22122,69226,2,2
22123,69227,0,2
22124,69228,0,0
22125,69229,0,2
22126,69230,0,2
22127,69231,0,2
22128,69232,1,2
22129,69233,0,2
22130,69234,0,2
22131,69235,0,2
22132,69236,0,2
22133,69237,0,2
22134,69238,1,2
22135,69239,2,2
22136,69240,1,0
22137,69241,0,2
22138,69242,2,2
22139,69243,0,0
22140,69244,0,2
22141,69245,0,2
22142,69246,0,2
22143,69247,2,2
22144,69248,2,2
22145,69249,1,2
22146,69250,0,2
22147,69251,1,0
22148,69252,0,2
22149,69253,2,2
22150,69254,2,2
22151,69255,1,0
22152,69256,1,0
22153,69257,1,0
22154,69258,1,2
22155,69259,1,2
22156,69260,0,2
22157,69261,1,2
22158,69262,0,2
22159,69263,1,2
22160,69264,0,2
22161,69265,1,2
22162,69266,0,2
22163,69267,1,2
22164,69268,1,2
22165,69269,0,2
22166,69270,0,2
22167,69271,0,2
22168,69272,0,2
22169,69273,0,2
22170,69274,2,2
22171,69275,1,2
22172,69276,0,2
22173,69277,0,2
22174,69278,0,2
22175,69279,1,2
22176,69280,1,2
22177,69281,1,2
22178,69282,2,2
22179,69283,1,2
22180,69284,1,2
22181,69285,1,2
22182,69286,0,0
22183,69287,1,2
22184,69288,1,0
22185,69289,0,2
22186,69290,0,2
22187,69291,1,2
22188,69292,1,2
22189,69293,0,0
22190,69294,0,2
22191,69295,2,2
22192,69296,0,2
22193,69297,1,0
22194,69298,0,2
22195,69299,2,2
22196,69300,2,2
22197,69301,0,2
22198,69302,0,2
22199,69303,0,2
22200,69304,1,0
22201,69305,1,2
22202,69306,1,0
22203,69307,1,2
22204,69308,1,0
22205,69311,0,2
22206,69312,1,2
22207,69313,0,2
22208,69314,1,2
22209,69315,0,2
22210,69316,0,2
22211,69317,1,0
22212,69318,1,0
22213,69319,1,0
22214,69320,1,0
22215,69321,2,2
22216,69322,1,0
22217,69323,1,2
22218,69324,1,2
22219,69325,1,0
22220,69326,0,2
22221,69327,0,2
22222,69328,1,2
22223,69329,1,2
22224,69330,0,2
22225,69331,0,2
22226,69332,0,2
22227,69333,1,2
22228,69334,0,2
22229,69335,0,2
22230,69336,0,2
22231,69337,0,2
22232,69338,0,2
22233,69339,1,2
22234,69340,0,2
22235,69341,2,2
22236,69342,0,2
22237,69343,0,2
22238,69344,0,2
22239,69345,1,2
22240,69346,0,2
22241,69347,1,2
22242,69348,1,2
22243,69349,1,2
22244,69350,1,2
22245,69351,2,2
22246,69352,1,2
22247,69353,1,2
22248,69354,0,2
22249,69355,1,2
22250,69356,2,2
22251,69357,1,2
22252,69358,2,2
22253,69359,1,2
22254,69360,2,2
22255,69361,2,2
22256,69362,1,2
22257,69363,1,2
22258,69364,0,2
22259,69365,0,2
22260,69366,1,2
22261,69367,0,2
22262,69368,0,2
22263,69369,0,2
22264,69370,0,2
22265,69371,0,2
22266,69372,2,2
22267,69373,0,2
22268,69374,1,2
22269,69375,2,2
22270,69376,2,2
22271,69377,0,2
22272,69378,2,2
22273,69379,0,2
22274,69380,0,2
22275,69381,0,2
22276,69382,0,2
22277,69383,0,2
22278,69384,0,2
22279,69385,1,2
22280,69386,1,2
22281,69387,1,2
22282,69566,0,2
22283,69567,1,2
22284,69568,2,2
22285,69569,1,2
22286,69570,1,2
22287,69571,0,2
22288,69572,1,2
22289,69573,0,2
22290,69574,0,2
22291,69575,0,2
22292,69576,1,2
22293,69577,1,0
22294,69578,1,0
22295,69579,1,0
22296,69580,2,2
22297,69581,1,2
22298,69582,1,0
22299,69583,1,2
22300,69584,0,2
22301,69585,0,2
22302,69586,0,2
22303,69587,0,2
22304,69588,0,2
22305,69589,1,2
22306,69590,0,2
22307,69591,0,2
22308,69592,0,2
22309,69593,0,2
22310,69594,0,2
22311,69595,0,2
22312,69596,0,2
22313,69597,0,2
22314,69598,0,2
22315,69599,0,2
22316,69600,0,2
22317,69601,0,2
22318,69602,0,2
22319,69603,1,2
22320,69604,0,2
22321,69605,0,2
22322,69606,1,2
22323,69607,2,2
22324,69608,1,2
22325,69609,1,2
22326,69610,1,2
22327,69611,1,2
22328,69612,1,2
22329,69613,1,2
22330,69614,0,2
22331,69615,0,2
22332,69616,2,2
22333,69617,0,2
22334,69618,0,2
22335,69619,0,0
22336,69620,2,2
22337,69621,2,2
22338,69622,0,2
22339,69623,0,2
22340,69624,2,2
22341,69625,0,2
22342,69626,1,2
22343,69627,0,2
22344,69628,0,2
22345,69629,0,2
22346,69630,1,0
22347,69631,1,2
22348,69632,1,0
22349,69633,0,2
22350,69634,1,2
22351,69635,0,2
22352,69636,0,2
22353,69637,0,2
22354,69638,0,0
22355,69639,2,2
22356,69640,0,2
22357,69641,1,0
22358,69642,2,2
22359,69643,1,0
22360,69644,1,0
22361,69645,1,0
22362,69646,1,2
22363,69647,1,2
22364,69648,1,0
22365,69649,0,2
22366,69650,1,2
22367,69651,1,0
22368,69652,1,0
22369,69653,1,2
22370,69654,1,0
22371,69655,0,2
22372,69656,2,2
22373,69657,1,1
22374,69658,0,2
22375,69659,0,2
22376,69660,0,2
22377,69661,0,2
22378,69662,0,2
22379,69663,0,2
22380,69664,0,2
22381,69665,1,2
22382,69666,0,2
22383,69667,0,2
22384,69668,2,2
22385,69669,1,0
22386,69670,1,2
22387,69671,0,2
22388,69672,0,2
22389,69673,0,2
22390,69674,2,2
22391,69675,2,2
22392,69676,1,2
22393,69677,0,2
22394,69678,0,2
22395,69679,0,2
22396,69680,1,2
22397,69681,0,2
22398,69682,1,2
22399,69683,2,2
22400,69684,1,2
22401,69685,1,2
22402,69686,1,2
22403,69687,0,2
22404,69688,0,2
22405,69689,1,2
22406,69690,0,2
22407,69691,2,2
22408,69692,0,2
22409,69693,0,2
22410,69694,1,2
22411,69695,2,2
22412,69696,1,2
22413,69697,1,2
22414,69698,1,2
22415,69699,1,2
22416,69700,0,2
22417,69701,0,2
22418,69702,0,2
22419,69703,0,2
22420,69704,0,2
22421,69705,1,2
22422,69706,0,0
22423,69707,2,2
22424,69708,0,2
22425,69709,0,2
22426,69710,0,2
22427,69711,0,2
22428,69712,0,2
22429,69713,1,2
22430,69714,1,2
22431,69715,0,2
22432,69716,1,0
22433,69717,1,2
22434,69718,1,2
22435,69719,1,2
22436,69720,1,0
22437,69721,0,2
22438,69722,0,2
22439,69723,1,2
22440,69724,1,2
22441,69725,1,2
22442,69726,1,2
22443,69727,2,2
22444,69728,2,2
22445,69729,1,2
22446,69730,0,2
22447,69731,1,0
22448,69732,1,2
22449,69733,1,2
22450,69734,1,2
22451,69735,1,0
22452,69736,1,0
22453,69737,1,2
22454,69738,1,2
22455,69739,0,2
22456,69740,0,2
22457,69741,1,2
22458,69742,1,2
22459,69743,0,2
22460,69744,0,2
22461,69745,0,2
22462,69746,0,2
22463,69747,0,2
22464,69748,1,2
22465,69749,2,2
22466,69750,1,2
22467,69751,0,2
22468,69752,2,2
22469,69753,2,2
22470,69754,1,2
22471,69755,1,2
22472,69756,1,2
22473,69757,1,2
22474,69758,0,2
22475,69759,1,2
22476,69760,0,2
22477,69761,0,2
22478,69762,0,2
22479,69763,0,2
22480,69764,0,2
22481,69765,0,2
22482,69766,2,2
22483,69767,0,0
22484,69768,2,2
22485,69769,1,0
22486,69770,1,2
22487,69771,1,0
22488,69772,1,0
22489,69773,2,2
22490,69774,2,2
22491,69775,0,2
22492,69776,0,2
22493,69777,0,2
22494,69778,2,2
22495,69779,2,2
22496,69780,1,2
22497,69781,2,2
22498,69782,0,0
22499,69783,0,2
22500,69784,0,2
22501,69785,0,2
22502,69786,1,0
22503,69787,1,2
22504,69788,0,2
22505,69789,1,2
22506,69790,1,0
22507,69791,1,0
22508,69792,1,0
22509,69793,1,0
22510,69794,1,0
22511,69795,2,2
22512,69796,0,2
22513,69797,2,2
22514,69798,0,2
22515,69799,1,0
22516,69800,1,2
22517,69801,1,0
22518,69802,2,2
22519,69803,1,0
22520,69804,0,2
22521,69805,0,2
22522,69806,0,2
22523,69807,1,2
22524,69808,1,2
22525,69809,0,2
22526,69810,0,2
22527,69811,2,2
22528,69812,0,2
22529,69813,0,2
22530,69814,0,2
22531,69815,0,2
22532,69816,0,2
22533,69817,1,2
22534,69818,0,2
22535,69819,1,2
22536,69820,0,2
22537,69821,0,2
22538,69822,2,2
22539,69823,1,2
22540,69824,1,2
22541,69825,1,2
22542,69826,1,2
22543,69827,1,2
22544,69828,1,2
22545,69829,1,2
22546,69830,0,2
22547,69831,1,2
22548,69832,1,2
22549,69833,1,2
22550,69834,0,2
22551,69835,0,2
22552,69836,0,2
22553,69837,0,2
22554,69838,0,2
22555,69839,1,2
22556,69840,1,2
22557,69841,0,2
22558,69842,1,2
22559,69843,1,0
22560,69844,1,0
22561,69845,0,2
22562,69846,1,0
22563,69847,1,0
22564,69848,0,2
22565,69849,2,2
22566,69850,0,0
22567,69851,0,2
22568,69852,0,2
22569,69853,0,2
22570,69854,0,2
22571,69855,1,0
22572,69856,2,2
22573,69857,0,2
22574,69858,0,2
22575,69859,0,2
22576,69860,0,2
22577,69861,1,2
22578,69862,1,2
22579,69863,0,2
22580,69864,0,2
22581,69865,1,0
22582,69866,1,2
22583,69867,0,2
22584,69868,1,2
22585,69869,2,2
22586,69870,0,2
22587,69871,1,2
22588,69872,0,2
22589,69873,1,2
22590,69874,1,0
22591,69875,1,0
22592,69876,2,2
22593,69877,1,0
22594,69878,2,2
22595,69879,1,0
22596,69880,1,0
22597,69881,1,2
22598,69882,0,2
22599,69883,0,2
22600,69884,0,2
22601,69885,2,2
22602,69886,0,2
22603,69887,0,2
22604,69888,1,2
22605,69889,0,2
22606,69890,0,2
22607,69891,1,2
22608,69892,0,2
22609,69893,0,2
22610,69894,1,2
22611,69895,1,2
22612,69896,0,2
22613,69897,1,2
22614,69898,1,2
22615,69899,1,2
22616,69900,1,2
22617,69901,1,2
22618,69902,1,2
22619,69903,1,2
22620,69904,1,2
22621,69905,0,2
22622,69906,0,2
22623,69907,0,2
22624,69908,2,2
22625,69909,0,2
22626,69910,0,2
22627,69911,0,0
22628,69912,0,2
22629,69913,0,2
22630,69914,0,2
22631,69915,2,2
22632,69916,0,2
22633,69917,1,0
22634,69918,1,0
22635,69919,1,2
22636,69920,1,0
22637,69921,2,2
22638,69922,0,2
22639,69923,1,2
22640,69924,2,2
22641,69925,1,2
22642,69926,1,2
22643,69927,2,2
22644,69928,0,2
22645,69929,0,2
22646,69930,0,2
22647,69931,0,2
22648,69932,2,2
22649,69933,0,2
22650,69934,0,2
22651,69935,1,2
22652,69936,0,2
22653,69937,0,2
22654,69938,0,2
22655,69939,1,2
22656,69940,1,2
22657,69941,1,2
22658,69942,0,2
22659,69943,1,0
22660,69944,0,2
22661,69945,2,2
22662,69946,1,2
22663,69947,0,2
22664,69948,2,2
22665,69949,0,2
22666,69950,0,2
22667,69951,0,2
22668,69952,2,2
22669,69953,0,2
22670,69954,1,2
22671,69955,1,0
22672,69956,1,2
22673,69957,1,2
22674,69958,1,2
22675,69959,0,2
22676,69960,1,2
22677,69961,0,2
22678,69962,0,2
22679,69963,1,2
22680,69964,0,2
22681,69965,0,2
22682,69966,0,2
22683,69967,1,2
22684,69968,1,2
22685,69969,0,2
22686,69970,0,2
22687,69971,1,2
22688,69972,2,2
22689,69973,2,2
22690,69974,0,2
22691,69975,1,2
22692,69976,1,2
22693,69977,0,2
22694,69978,0,2
22695,69979,0,2
22696,69980,0,2
22697,69981,0,2
22698,69982,0,0
22699,69983,0,2
22700,69984,0,2
22701,69985,0,0
22702,69986,0,2
22703,69987,1,0
22704,69988,1,0
22705,69989,1,0
22706,69990,2,2
22707,69991,0,2
22708,69992,0,2
22709,69993,0,2
22710,69994,0,2
22711,69995,0,2
22712,69996,0,0
22713,69997,0,0
22714,69998,0,2
22715,69999,0,2
22716,70000,0,2
22717,70001,0,2
22718,70002,1,2
22719,70003,1,0
22720,70004,0,2
22721,70005,1,0
22722,70006,1,0
22723,70007,1,0
22724,70008,1,0
22725,70009,1,2
22726,70010,1,0
22727,70011,1,2
22728,70012,1,2
22729,70013,2,2
22730,70014,1,0
22731,70015,1,0
22732,70016,1,0
22733,70017,1,0
22734,70018,1,0
22735,70019,1,0
22736,70020,1,2
22737,70021,2,2
22738,70022,0,2
22739,70023,0,2
22740,70024,0,2
22741,70025,0,2
22742,70026,0,2
22743,70027,1,0
22744,70028,0,2
22745,70029,1,0
22746,70030,1,0
22747,70031,1,0
22748,70032,0,2
22749,70033,1,0
22750,70034,0,2
22751,70035,0,2
22752,70036,0,2
22753,70037,0,2
22754,70038,0,2
22755,70039,0,2
22756,70040,1,2
22757,70041,0,2
22758,70042,1,2
22759,70043,0,2
22760,70044,0,2
22761,70045,1,2
22762,70046,0,2
22763,70047,0,2
22764,70048,1,2
22765,70049,0,2
22766,70050,1,2
22767,70051,1,2
22768,70052,1,2
22769,70053,1,2
22770,70054,0,2
22771,70055,1,2
22772,70056,2,2
22773,70057,1,2
22774,70058,0,2
22775,70059,1,2
22776,70060,0,2
22777,70061,0,2
22778,70062,0,2
22779,70063,0,2
22780,70064,1,0
22781,70065,0,2
22782,70066,1,2
22783,70067,1,0
22784,70068,0,2
22785,70069,0,2
22786,70070,1,1
22787,70071,2,2
22788,70072,2,2
22789,70073,1,2
22790,70074,1,0
22791,70075,0,2
22792,70076,1,0
22793,70077,0,2
22794,70078,0,2
22795,70079,0,2
22796,70080,0,2
22797,70081,0,2
22798,70082,0,2
22799,70083,1,0
22800,70084,1,0
22801,70085,0,0
22802,70086,2,2
22803,70087,1,2
22804,70088,1,0
22805,70089,0,2
22806,70090,2,2
22807,70091,0,2
22808,70092,1,2
22809,70093,0,2
22810,70094,0,2
22811,70095,0,2
22812,70096,0,2
22813,70097,2,2
22814,70098,1,2
22815,70099,0,2
22816,70100,0,2
22817,70101,1,2
22818,70102,0,2
22819,70103,0,2
22820,70104,0,2
22821,70105,1,2
22822,70106,1,2
22823,70107,0,2
22824,70108,0,2
22825,70109,0,2
22826,70110,0,2
22827,70111,0,2
22828,70112,0,2
22829,70113,0,2
22830,70114,0,2
22831,70115,0,2
22832,70116,0,2
22833,70117,0,2
22834,70118,0,2
22835,70119,1,2
22836,70120,0,2
22837,70121,2,2
22838,70122,2,2
22839,70123,1,2
22840,70124,1,2
22841,70125,1,2
22842,70126,0,2
22843,70127,0,2
22844,70128,0,2
22845,70129,1,2
22846,70130,1,2
22847,70131,0,2
22848,70132,1,2
22849,70133,0,2
22850,70134,0,2
22851,70135,0,2
22852,70136,0,2
22853,70137,0,2
22854,70138,0,2
22855,70139,1,2
22856,70140,0,2
22857,70141,0,2
22858,70142,0,2
22859,70143,0,2
22860,70144,1,0
22861,70145,0,2
22862,70146,1,2
22863,70147,1,2
22864,70148,0,2
22865,70149,0,2
22866,70150,1,2
22867,70151,0,2
22868,70152,2,2
22869,70153,0,2
22870,70154,1,2
22871,70155,0,2
22872,70156,0,2
22873,70157,2,2
22874,70158,1,2
22875,70159,0,2
22876,70160,1,0
22877,70161,2,2
22878,70162,1,0
22879,70163,1,0
22880,70164,0,2
22881,70165,1,2
22882,70166,0,2
22883,70167,0,2
22884,70168,1,2
22885,70169,2,2
22886,70170,0,2
22887,70171,2,2
22888,70172,1,0
22889,70173,0,2
22890,70174,1,2
22891,70175,0,2
22892,70176,0,2
22893,70177,1,2
22894,70178,1,2
22895,70179,1,2
22896,70180,1,2
22897,70181,1,2
22898,70182,0,2
22899,70183,1,2
22900,70184,0,2
22901,70185,1,2
22902,70186,0,2
22903,70187,0,2
22904,70188,0,2
22905,70189,2,2
22906,70190,0,2
22907,70191,0,2
22908,70192,2,2
22909,70193,1,2
22910,70194,1,2
22911,70195,2,2
22912,70196,2,2
22913,70197,0,2
22914,70198,1,2
22915,70199,1,2
22916,70200,1,2
22917,70201,1,2
22918,70202,0,2
22919,70203,0,2
22920,70204,1,2
22921,70205,0,2
22922,70206,1,2
22923,70207,1,2
22924,70208,0,2
22925,70209,0,2
22926,70210,0,2
22927,70211,0,2
22928,70212,0,2
22929,70213,2,2
22930,70214,0,2
22931,70215,1,2
22932,70216,1,2
22933,70217,0,0
22934,70218,1,0
22935,70219,0,2
22936,70220,0,2
22937,70221,0,2
22938,70222,1,0
22939,70223,1,0
22940,70224,2,2
22941,70225,1,2
22942,70226,1,0
22943,70227,0,2
22944,70228,1,0
22945,70229,0,2
22946,70230,0,2
22947,70231,2,2
22948,70232,0,2
22949,70233,0,2
22950,70234,0,2
22951,70235,0,2
22952,70236,0,0
22953,70237,0,2
22954,70238,0,2
22955,70239,0,2
22956,70240,0,2
22957,70241,0,2
22958,70242,0,2
22959,70243,0,2
22960,70244,1,2
22961,70245,1,2
22962,70246,0,2
22963,70247,0,2
22964,70248,1,0
22965,70249,1,2
22966,70250,0,2
22967,70251,1,2
22968,70252,1,2
22969,70253,0,2
22970,70254,1,2
22971,70255,1,2
22972,70256,1,2
22973,70257,1,0
22974,70258,0,0
22975,70259,2,2
22976,70260,2,2
22977,70261,1,2
22978,70262,0,2
22979,70263,1,2
22980,70264,0,2
22981,70265,1,2
22982,70266,1,2
22983,70267,1,2
22984,70268,1,2
22985,70269,0,2
22986,70270,0,2
22987,70271,0,2
22988,70272,1,2
22989,70273,2,2
22990,70274,0,2
22991,70275,2,2
22992,70276,0,2
22993,70277,2,2
22994,70278,1,2
22995,70279,1,2
22996,70280,1,2
22997,70281,1,2
22998,70282,1,2
22999,70283,2,2
23000,70284,1,2
23001,70285,1,2
23002,70286,0,2
23003,70287,1,2
23004,70288,0,2
23005,70289,1,2
23006,70290,0,2
23007,70291,0,2
23008,70292,0,0
23009,70293,0,2
23010,70294,0,2
23011,70295,0,0
23012,70296,1,0
23013,70297,0,2
23014,70298,0,2
23015,70299,2,2
23016,70300,1,2
23017,70301,0,2
23018,70302,0,2
23019,70303,0,2
23020,70304,1,2
23021,70305,1,2
23022,70306,0,2
23023,70307,1,2
23024,70308,2,2
23025,70309,0,2
23026,70310,1,2
23027,70311,0,2
23028,70312,2,2
23029,70313,0,2
23030,70314,0,2
23031,70315,0,2
23032,70316,0,2
23033,70317,1,0
23034,70318,1,2
23035,70319,1,2
23036,70320,2,2
23037,70321,2,2
23038,70322,1,1
23039,70323,1,0
23040,70324,1,0
23041,70325,1,2
23042,70326,1,2
23043,70327,0,2
23044,70328,2,2
23045,70329,0,2
23046,70330,1,2
23047,70331,0,2
23048,70332,0,2
23049,70333,1,2
23050,70334,0,2
23051,70335,2,2
23052,70336,0,2
23053,70337,1,2
23054,70338,0,2
23055,70339,0,2
23056,70340,0,2
23057,70341,2,2
23058,70342,1,2
23059,70343,2,2
23060,70344,1,2
23061,70345,1,2
23062,70346,1,2
23063,70347,1,2
23064,70348,0,2
23065,70349,0,0
23066,70350,0,2
23067,70351,0,2
23068,70352,0,2
23069,70353,0,0
23070,70354,0,0
23071,70355,0,0
23072,70356,0,2
23073,70357,0,2
23074,70358,1,1
23075,70359,1,2
23076,70360,0,2
23077,70361,0,2
23078,70362,2,2
23079,70363,1,2
23080,70364,2,2
23081,70365,0,2
23082,70366,0,2
23083,70367,0,2
23084,70368,1,0
23085,70369,1,2
23086,70370,1,0
23087,70371,1,0
23088,70372,1,2
23089,70373,1,2
23090,70374,1,0
23091,70375,1,2
23092,70376,2,2
23093,70377,2,2
23094,70378,0,2
23095,70379,0,2
23096,70380,1,2
23097,70381,1,2
23098,70382,0,2
23099,70383,0,2
23100,70384,1,2
23101,70385,1,2
23102,70386,1,1
23103,70387,1,0
23104,70388,0,2
23105,70389,1,2
23106,70390,1,2
23107,70391,1,2
23108,70392,1,2
23109,70393,1,2
23110,70394,0,2
23111,70395,0,2
23112,70396,1,2
23113,70397,1,2
23114,70398,1,2
23115,70399,0,2
23116,70400,1,2
23117,70401,1,2
23118,70402,1,2
23119,70403,0,2
23120,70404,1,2
23121,70405,1,2
23122,70406,2,2
23123,70407,2,2
23124,70408,1,2
23125,70409,1,2
23126,70410,1,2
23127,70411,1,2
23128,70412,1,2
23129,70413,1,2
23130,70414,1,2
23131,70415,0,2
23132,70416,0,2
23133,70417,0,2
23134,70418,0,2
23135,70419,2,2
23136,70420,0,2
23137,70421,1,2
23138,70422,0,2
23139,70423,0,2
23140,70424,0,2
23141,70425,0,2
23142,70426,1,0
23143,70427,0,2
23144,70428,0,2
23145,70429,0,2
23146,70430,0,2
23147,70431,1,0
23148,70432,0,2
23149,70433,0,2
23150,70434,1,0
23151,70435,2,2
23152,70436,0,2
23153,70437,2,2
23154,70438,0,2
23155,70439,2,2
23156,70440,0,2
23157,70441,1,2
23158,70442,0,2
23159,70443,0,2
23160,70444,0,2
23161,70445,1,2
23162,70446,1,2
23163,70447,1,2
23164,70448,2,2
23165,70449,1,0
23166,70450,0,0
23167,70451,0,2
23168,70452,2,2
23169,70453,0,2
23170,70454,1,2
23171,70455,2,2
23172,70456,0,2
23173,70457,0,2
23174,70458,0,2
23175,70459,2,2
23176,70460,1,2
23177,70461,0,2
23178,70462,0,2
23179,70463,0,2
23180,70464,0,2
23181,70465,1,0
23182,70466,0,2
23183,70467,1,0
23184,70468,1,0
23185,70469,1,2
23186,70470,0,2
23187,70471,0,2
23188,70472,1,2
23189,70473,0,2
23190,70474,0,2
23191,70475,1,2
23192,70476,1,2
23193,70477,0,2
23194,70478,0,2
23195,70479,1,2
23196,70480,1,2
23197,70481,0,2
23198,70482,0,2
23199,70483,0,2
23200,70484,1,2
23201,70485,0,2
23202,70486,0,2
23203,70487,2,2
23204,70488,1,2
23205,70489,1,2
23206,70490,1,2
23207,70491,1,2
23208,70492,1,2
23209,70493,1,2
23210,70494,0,2
23211,70495,1,2
23212,70496,0,2
23213,70497,2,2
23214,70498,0,2
23215,70499,2,2
23216,70500,2,2
23217,70501,0,2
23218,70502,0,2
23219,70503,0,2
23220,70504,1,0
23221,70505,0,0
23222,70506,0,2
23223,70507,2,2
23224,70508,1,2
23225,70509,0,2
23226,70510,1,2
23227,70511,2,2
23228,70512,0,2
23229,70513,0,2
23230,70514,1,2
23231,70515,1,0
23232,70516,1,0
23233,70517,1,2
23234,70518,1,2
23235,70519,1,2
23236,70520,1,0
23237,70521,1,0
23238,70522,0,2
23239,70523,1,0
23240,70524,2,2
23241,70525,0,2
23242,70526,0,2
23243,70527,1,2
23244,70528,1,2
23245,70529,1,2
23246,70530,1,0
23247,70531,1,0
23248,70532,1,2
23249,70533,0,2
23250,70534,0,2
23251,70535,0,2
23252,70536,0,2
23253,70537,0,2
23254,70538,0,2
23255,70539,0,2
23256,70540,0,2
23257,70541,0,2
23258,70542,0,2
23259,70543,0,2
23260,70544,0,2
23261,70545,0,2
23262,70546,1,2
23263,70547,0,2
23264,70548,0,2
23265,70549,0,2
23266,70550,2,2
23267,70551,1,2
23268,70552,1,2
23269,70553,1,2
23270,70554,1,2
23271,70555,1,2
23272,70556,1,2
23273,70557,1,2
23274,70558,1,2
23275,70559,1,2
23276,70560,1,2
23277,70561,0,2
23278,70562,0,2
23279,70563,1,2
23280,70564,0,2
23281,70565,0,2
23282,70566,0,2
23283,70567,1,0
23284,70568,1,0
23285,70569,0,2
23286,70570,0,2
23287,70571,0,0
23288,70572,1,2
23289,70573,1,0
23290,70574,1,0
23291,70575,1,1
23292,70576,2,2
23293,70577,0,2
23294,70578,0,2
23295,70579,0,2
23296,70580,1,2
23297,70581,2,2
23298,70582,0,2
23299,70583,0,2
23300,70584,0,0
23301,70585,0,2
23302,70586,0,2
23303,70587,1,0
23304,70588,0,2
23305,70589,1,0
23306,70590,1,2
23307,70591,1,2
23308,70592,1,2
23309,70593,1,2
23310,70594,1,2
23311,70595,1,0
23312,70596,1,1
23313,70597,2,2
23314,70598,0,2
23315,70599,0,2
23316,70600,1,2
23317,70601,1,2
23318,70602,1,0
23319,70603,1,0
23320,70604,1,2
23321,70605,0,2
