SalesOrderNumber,SalesAmount,MonthNum,WeekdayNum,Loyalty in Years,YearlyIncome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,Max CommuteDistance,MaritalStatus,NumberChildrenAtHome,TotalChildren,Gender
SO72628,1237.82 €,12,7,7,50000,Graduate Degree,Skilled Manual,1,0,2,S,0,0,F
SO72629,2433.04 €,12,7,6,70000,Bachelors,Management,1,1,11,M,1,4,M
SO72630,567.76 €,12,7,6,60000,Bachelors,Skilled Manual,0,2,1,M,2,4,M
SO72631,1188.46 €,12,7,6,50000,Bachelors,Skilled Manual,1,0,5,S,2,2,M
SO72632,1198.97 €,12,7,6,60000,Graduate Degree,Professional,0,1,5,S,0,0,F
SO72633,1170.48 €,12,7,6,60000,Graduate Degree,Professional,1,1,5,S,0,0,M
SO72634,1728.27 €,12,7,6,60000,Bachelors,Skilled Manual,0,2,1,S,2,4,F
SO72635,1700.99 €,12,7,6,60000,Graduate Degree,Skilled Manual,1,0,5,S,0,1,F
SO72636,1735.98 €,12,7,8,30000,Bachelors,Skilled Manual,1,1,10,M,0,1,M
SO72637,2393.06 €,12,7,6,40000,Bachelors,Professional,1,0,1,M,0,0,F
SO72638,574.98 €,12,7,6,80000,High School,Skilled Manual,0,2,2,M,0,2,M
SO72639,1249.84 €,12,7,7,50000,Graduate Degree,Management,1,1,10,S,0,1,F
SO72640,2419.06 €,12,7,7,110000,High School,Management,1,4,11,S,5,0,F
SO72641,54.25 €,12,1,6,130000,Graduate Degree,Management,0,2,1,S,1,0,M
SO72642,92.48 €,12,1,6,70000,Partial College,Skilled Manual,1,2,10,M,4,5,F
SO72643,75.97 €,12,1,6,70000,Partial College,Skilled Manual,1,1,10,M,0,1,F
SO72644,50.23 €,12,1,6,80000,Bachelors,Professional,1,3,11,M,0,0,M
SO72645,69.97 €,12,1,6,80000,Bachelors,Professional,1,4,2,S,5,5,F
SO72646,2492.32 €,12,1,7,70000,High School,Professional,0,2,5,M,1,5,F
SO72647,13.98 €,12,1,6,80000,Bachelors,Professional,1,2,11,S,0,0,F
SO72648,2364.97 €,12,1,6,80000,High School,Professional,0,2,5,S,1,4,F
SO72649,2366.96 €,12,1,8,10000,High School,Manual,1,0,1,S,3,3,M
SO72650,2365.94 €,12,1,7,40000,Bachelors,Skilled Manual,1,1,1,M,0,1,F
SO72651,836.45 €,12,1,7,40000,Graduate Degree,Clerical,1,0,1,M,0,0,M
SO72652,819.48 €,12,1,8,30000,Partial College,Clerical,1,1,1,S,4,4,F
SO72653,2319.99 €,12,1,7,40000,Graduate Degree,Clerical,1,0,1,M,0,0,F
SO72654,2354.99 €,12,1,8,40000,Bachelors,Professional,1,0,1,M,0,0,F
SO72655,2350.96 €,12,1,8,30000,Partial College,Clerical,0,1,1,S,0,0,M
SO72656,2480.91 €,12,1,8,40000,Bachelors,Skilled Manual,1,0,2,M,1,1,F
SO72657,2319.99 €,12,1,6,90000,High School,Professional,0,2,5,M,1,4,F
SO72658,2294.99 €,12,1,6,90000,Partial College,Professional,0,2,5,S,0,5,M
SO72659,2360.95 €,12,1,6,120000,Bachelors,Management,1,4,11,M,4,4,F
SO72660,564.99 €,12,1,7,20000,High School,Manual,0,1,2,S,1,1,M
SO72661,564.99 €,12,1,7,20000,Bachelors,Clerical,1,0,1,M,0,1,M
SO72662,576.95 €,12,1,7,10000,Partial College,Manual,1,2,1,S,0,3,M
SO72663,53.99 €,12,1,6,70000,Graduate Degree,Professional,0,2,1,M,5,5,F
SO72664,23.78 €,12,1,6,60000,Graduate Degree,Skilled Manual,1,0,2,S,0,0,F
SO72665,61.08 €,12,1,6,70000,Partial High School,Skilled Manual,1,2,11,M,1,2,M
SO72666,64.97 €,12,1,6,60000,Graduate Degree,Professional,1,0,5,M,0,2,F
SO72667,94.46 €,12,1,6,60000,Graduate Degree,Professional,1,0,5,M,0,1,M
SO72668,93.46 €,12,1,6,60000,Partial College,Professional,1,1,11,M,1,2,F
SO72669,49.97 €,12,1,6,30000,High School,Skilled Manual,0,2,1,S,0,2,F
SO72670,143.97 €,12,1,6,60000,Partial College,Skilled Manual,1,1,1,M,0,1,F
SO72671,78.98 €,12,1,6,60000,High School,Professional,0,2,2,M,0,2,F
SO72672,4.99 €,12,1,6,120000,Bachelors,Management,1,4,1,M,1,1,M
SO72673,13.98 €,12,1,6,30000,High School,Skilled Manual,1,2,10,M,0,0,M
SO72674,81.46 €,12,1,6,70000,High School,Professional,1,0,10,M,3,4,F
SO72675,48.97 €,12,1,6,160000,Partial College,Management,1,3,11,M,5,2,M
SO72676,83.97 €,12,1,6,40000,Partial College,Clerical,1,0,1,S,2,2,F
SO72677,63.97 €,12,1,6,40000,Bachelors,Skilled Manual,1,0,1,M,0,1,F
SO72678,21.98 €,12,1,6,150000,High School,Professional,0,4,1,S,4,3,M
SO72679,64.97 €,12,1,6,40000,Partial College,Clerical,1,0,1,S,2,2,F
SO72680,4.99 €,12,1,6,150000,High School,Management,0,4,11,S,5,3,M
SO72681,75.48 €,12,1,6,110000,Bachelors,Management,1,4,11,S,4,3,F
SO72682,6.28 €,12,1,6,30000,Partial College,Clerical,1,1,1,S,2,2,M
SO72683,37.29 €,12,1,6,30000,High School,Skilled Manual,1,2,10,M,0,0,F
SO72684,42.28 €,12,1,6,70000,Partial College,Professional,0,2,5,M,2,4,F
SO72685,74.98 €,12,1,6,60000,Graduate Degree,Skilled Manual,1,0,1,M,1,1,M
SO72686,37.29 €,12,1,6,80000,Graduate Degree,Professional,1,0,1,M,0,0,M
SO72687,89.98 €,12,1,6,60000,Graduate Degree,Skilled Manual,1,0,1,M,0,0,M
SO72688,21.98 €,12,1,6,40000,Partial College,Clerical,1,1,1,M,0,1,F
SO72689,8.99 €,12,1,6,130000,Partial College,Professional,1,3,1,M,4,3,M
SO72690,49.99 €,12,1,6,20000,High School,Manual,0,1,1,M,2,2,F
SO72691,58.98 €,12,1,6,10000,Partial College,Manual,1,1,1,M,0,2,M
SO72692,589.96 €,12,1,6,70000,Graduate Degree,Professional,1,0,1,M,0,4,F
SO72693,777.44 €,12,1,7,50000,Bachelors,Skilled Manual,1,3,10,S,4,4,F
SO72694,589.26 €,12,1,7,30000,High School,Skilled Manual,1,2,10,S,0,0,F
SO72695,567.27 €,12,1,6,70000,Bachelors,Professional,1,2,1,M,2,4,M
SO72696,848.47 €,12,1,7,60000,Partial College,Skilled Manual,1,2,10,M,0,0,M
SO72697,2341.97 €,12,1,6,70000,Graduate Degree,Management,1,2,10,S,0,3,F
SO72698,2359.46 €,12,1,6,90000,Partial College,Professional,1,1,10,S,1,2,F
SO72699,777.34 €,12,1,6,30000,Bachelors,Clerical,1,0,1,S,0,0,F
SO72700,2294.99 €,12,1,8,80000,High School,Skilled Manual,1,2,10,S,0,2,F
SO72701,2329.98 €,12,1,8,70000,High School,Skilled Manual,1,2,10,S,0,2,M
SO72702,1784.96 €,12,1,7,100000,High School,Management,1,2,11,S,5,0,M
SO72703,2512.32 €,12,1,7,80000,High School,Skilled Manual,0,2,2,S,0,2,M
SO72704,2568.92 €,12,1,7,70000,High School,Professional,1,2,10,M,0,2,F
SO72705,1155.48 €,12,1,6,40000,Bachelors,Management,1,2,10,M,0,2,F
SO72706,594.92 €,12,1,7,10000,Partial High School,Clerical,1,2,10,M,1,2,M
SO72707,2349.98 €,12,1,7,60000,Bachelors,Professional,1,2,10,S,3,3,F
SO72708,2322.28 €,12,1,8,110000,High School,Management,1,4,11,M,5,0,M
SO72709,858.46 €,12,1,7,60000,Bachelors,Professional,1,1,5,M,2,2,M
SO72710,2349.98 €,12,1,7,60000,Bachelors,Professional,1,1,1,M,0,1,F
SO72711,876.33 €,12,1,6,70000,Partial College,Professional,1,2,11,M,2,5,F
SO72712,2433.04 €,12,1,8,70000,Partial College,Professional,0,2,1,S,0,0,M
SO72713,2419.06 €,12,1,8,80000,Bachelors,Management,1,1,2,S,0,0,M
SO72714,539.99 €,12,1,6,50000,High School,Skilled Manual,0,2,2,S,0,0,M
SO72715,562.96 €,12,1,8,40000,High School,Skilled Manual,0,1,1,S,0,0,F
SO72716,608.96 €,12,1,6,60000,Partial College,Skilled Manual,0,2,2,S,0,0,F
SO72717,1749.96 €,12,1,6,40000,High School,Professional,0,2,11,M,0,4,M
SO72718,1819.95 €,12,1,7,30000,Bachelors,Clerical,1,0,1,M,0,0,M
SO72719,1120.49 €,12,1,6,30000,Graduate Degree,Clerical,1,0,1,M,0,5,F
SO72720,1120.49 €,12,1,6,20000,High School,Manual,1,1,1,S,2,2,M
SO72721,561.92 €,12,1,7,40000,Partial College,Clerical,1,1,1,S,2,2,F
SO72722,564.48 €,12,1,8,110000,High School,Management,1,3,11,S,5,4,M
SO72723,2418.05 €,12,1,7,130000,High School,Management,1,3,1,M,5,4,M
SO72724,553.97 €,12,1,6,110000,High School,Management,0,4,11,S,5,0,M
SO72725,616.95 €,12,1,7,10000,High School,Manual,0,2,1,S,0,0,F
SO72726,553.97 €,12,1,7,20000,Bachelors,Clerical,1,0,1,M,0,0,F
SO72727,604.96 €,12,2,8,60000,Bachelors,Professional,1,1,10,S,0,1,F
SO72728,2419.06 €,12,2,7,70000,Bachelors,Professional,0,1,1,S,0,0,M
SO72729,2438.06 €,12,2,7,80000,Partial College,Skilled Manual,0,2,2,S,0,2,F
SO72730,2419.06 €,12,2,7,80000,High School,Skilled Manual,0,2,2,S,0,2,M
SO72731,2419.06 €,12,2,7,80000,High School,Skilled Manual,1,2,10,M,0,2,M
SO72732,49.97 €,12,2,6,80000,Graduate Degree,Management,1,3,1,S,5,5,M
SO72733,15.23 €,12,2,6,80000,Bachelors,Professional,1,2,11,M,0,0,M
SO72734,3.99 €,12,2,6,10000,Partial High School,Clerical,1,2,10,S,1,2,M
SO72735,120.00 €,12,2,6,80000,Bachelors,Professional,1,4,11,M,0,0,M
SO72736,53.99 €,12,2,6,70000,Bachelors,Professional,1,4,11,M,5,5,F
SO72737,2350.96 €,12,2,7,40000,Bachelors,Skilled Manual,1,1,1,M,1,1,F
SO72738,848.45 €,12,2,7,30000,Bachelors,Clerical,1,0,1,S,0,1,F
SO72739,846.46 €,12,2,7,20000,Partial College,Manual,0,0,2,S,1,1,M
SO72740,586.97 €,12,2,7,30000,Partial College,Clerical,0,0,1,M,2,2,M
SO72741,3.99 €,12,2,6,40000,Bachelors,Professional,0,1,5,S,0,0,M
SO72742,63.47 €,12,2,6,40000,Partial College,Skilled Manual,1,1,10,S,0,0,M
SO72743,14.98 €,12,2,6,40000,High School,Skilled Manual,1,2,10,S,0,0,F
SO72744,45.22 €,12,2,6,60000,Partial College,Professional,0,2,2,M,0,0,F
SO72745,44.98 €,12,2,6,30000,High School,Skilled Manual,0,2,10,S,0,0,F
SO72746,39.47 €,12,2,6,40000,Partial College,Skilled Manual,0,1,2,S,0,0,M
SO72747,123.98 €,12,2,6,40000,High School,Skilled Manual,0,2,10,S,0,0,M
SO72748,67.93 €,12,2,6,40000,Bachelors,Professional,0,1,1,M,0,0,M
SO72749,67.97 €,12,2,6,70000,Graduate Degree,Professional,1,1,1,M,4,5,M
SO72750,7.28 €,12,2,6,130000,Bachelors,Management,1,4,10,M,3,2,F
SO72751,4.99 €,12,2,6,70000,Bachelors,Management,1,2,5,S,0,4,F
SO72752,4.99 €,12,2,6,110000,Graduate Degree,Management,1,1,2,M,2,1,M
SO72753,45.95 €,12,2,6,60000,Graduate Degree,Skilled Manual,1,0,1,M,1,1,F
SO72754,56.97 €,12,2,6,60000,Partial High School,Skilled Manual,1,2,10,M,0,2,M
SO72755,80.96 €,12,2,6,40000,Partial College,Clerical,1,1,2,M,0,1,F
SO72756,27.28 €,12,2,6,150000,High School,Professional,1,3,10,M,4,2,M
SO72757,44.54 €,12,2,6,30000,Bachelors,Clerical,0,1,2,S,1,1,M
SO72758,45.95 €,12,2,6,160000,High School,Professional,1,4,11,M,4,3,M
SO72759,37.97 €,12,2,6,20000,High School,Manual,1,1,5,M,1,1,M
SO72760,25.48 €,12,2,6,90000,Partial College,Professional,1,2,11,S,2,4,F
SO72761,29.48 €,12,2,6,20000,Partial High School,Manual,0,2,2,S,0,0,F
SO72762,59.98 €,12,2,6,10000,Bachelors,Manual,1,0,1,M,0,1,M
SO72763,39.98 €,12,2,6,10000,Partial High School,Manual,1,2,1,M,2,3,F
SO72764,81.46 €,12,2,6,30000,Partial College,Skilled Manual,1,2,10,S,0,0,F
SO72765,39.99 €,12,2,6,70000,Bachelors,Skilled Manual,1,1,5,S,2,2,F
SO72766,61.45 €,12,2,6,60000,Partial College,Professional,0,2,2,S,0,0,F
SO72767,2351.96 €,12,2,6,70000,Graduate Degree,Professional,1,0,5,S,0,0,M
SO72768,589.96 €,12,2,6,70000,Graduate Degree,Professional,1,0,1,M,0,4,F
SO72769,2329.98 €,12,2,6,80000,Bachelors,Management,0,1,1,S,0,0,M
SO72770,2309.97 €,12,2,6,120000,Partial College,Professional,1,3,10,M,3,4,M
SO72771,2350.96 €,12,2,6,110000,Bachelors,Management,1,3,10,S,3,1,M
SO72772,2420.34 €,12,2,6,10000,Partial High School,Manual,1,1,1,S,3,5,M
SO72773,588.96 €,12,2,8,60000,Bachelors,Professional,0,1,1,S,3,3,M
SO72774,2354.99 €,12,2,8,110000,High School,Management,1,4,11,S,5,0,F
SO72775,2354.47 €,12,2,8,110000,High School,Management,1,4,11,M,5,0,M
SO72776,780.82 €,12,2,8,90000,Partial College,Professional,1,3,5,M,5,5,F
SO72777,2418.05 €,12,2,8,60000,Partial College,Skilled Manual,0,2,10,S,0,0,F
SO72778,2419.06 €,12,2,6,60000,Partial College,Skilled Manual,0,2,2,S,0,0,M
SO72779,2393.06 €,12,2,8,80000,Bachelors,Management,0,1,1,M,0,0,M
SO72780,673.97 €,12,2,6,70000,Graduate Degree,Professional,0,0,1,S,0,3,F
SO72781,1735.98 €,12,2,6,60000,High School,Professional,0,2,5,S,1,2,F
SO72782,1729.97 €,12,2,6,60000,Partial College,Professional,1,1,5,M,1,2,F
SO72783,1728.27 €,12,2,6,40000,Graduate Degree,Clerical,0,0,1,S,0,0,F
SO72784,1174.48 €,12,2,6,40000,Bachelors,Professional,0,0,1,S,0,0,M
SO72785,539.99 €,12,2,6,30000,Bachelors,Clerical,0,0,1,S,0,0,F
SO72786,2443.55 €,12,2,8,60000,Partial College,Skilled Manual,1,1,1,M,0,1,M
SO72787,2447.05 €,12,2,7,120000,Graduate Degree,Management,1,0,1,M,0,1,F
SO72788,574.98 €,12,2,6,80000,Partial College,Skilled Manual,1,2,10,S,0,2,M
SO72789,27.28 €,12,3,6,70000,Bachelors,Professional,0,1,10,S,0,0,M
SO72790,63.97 €,12,3,6,40000,Bachelors,Management,1,1,1,M,0,2,F
SO72791,96.07 €,12,3,6,60000,Partial College,Skilled Manual,1,1,10,S,0,1,F
SO72792,8.99 €,12,3,6,60000,Bachelors,Professional,1,1,10,M,3,3,F
SO72793,2452.34 €,12,3,8,120000,High School,Professional,0,4,10,M,4,3,M
SO72794,2319.26 €,12,3,7,130000,Bachelors,Management,1,4,10,M,4,3,M
SO72795,889.47 €,12,3,8,30000,Partial College,Clerical,1,1,1,S,3,3,M
SO72796,2322.28 €,12,3,6,130000,Partial College,Professional,0,3,1,S,4,3,F
SO72797,597.26 €,12,3,7,30000,Bachelors,Skilled Manual,1,2,1,M,1,1,F
SO72798,38.98 €,12,3,6,110000,Graduate Degree,Management,1,1,5,M,4,2,M
SO72799,3.99 €,12,3,6,40000,High School,Professional,1,2,11,M,1,2,M
SO72800,49.99 €,12,3,6,30000,High School,Professional,0,2,2,S,0,4,F
SO72801,88.98 €,12,3,6,40000,High School,Skilled Manual,0,2,1,S,0,0,M
SO72802,28.99 €,12,3,6,30000,High School,Professional,1,2,10,M,0,4,F
SO72803,36.27 €,12,3,6,40000,Partial College,Clerical,1,2,2,M,3,3,F
SO72804,33.98 €,12,3,6,40000,Partial High School,Skilled Manual,1,2,5,M,1,2,M
SO72805,37.27 €,12,3,6,50000,Bachelors,Management,1,2,11,S,0,4,M
SO72806,32.28 €,12,3,6,40000,Partial College,Skilled Manual,0,1,10,S,0,0,M
SO72807,77.92 €,12,3,6,60000,Bachelors,Skilled Manual,1,3,11,M,4,4,F
SO72808,39.98 €,12,3,6,60000,Partial College,Professional,1,2,10,M,0,0,M
SO72809,68.49 €,12,3,6,30000,High School,Skilled Manual,1,2,2,M,0,2,M
SO72810,119.98 €,12,3,6,40000,High School,Skilled Manual,0,2,1,S,4,4,M
SO72811,98.96 €,12,3,6,120000,Graduate Degree,Management,1,3,10,M,4,2,M
SO72812,39.98 €,12,3,6,30000,High School,Skilled Manual,1,2,10,S,0,0,F
SO72813,85.48 €,12,3,6,60000,Graduate Degree,Professional,1,0,1,M,2,3,M
SO72814,56.97 €,12,3,6,30000,Partial College,Clerical,1,1,1,S,3,3,F
SO72815,29.48 €,12,3,6,120000,Partial High School,Professional,0,4,10,M,4,3,M
SO72816,25.48 €,12,3,6,70000,High School,Professional,1,2,11,S,1,5,F
SO72817,88.97 €,12,3,6,30000,Partial College,Clerical,0,1,5,S,0,0,F
SO72818,74.98 €,12,3,6,60000,Partial College,Professional,1,2,11,S,1,2,F
SO72819,569.97 €,12,3,6,40000,Partial College,Clerical,1,1,1,M,0,1,M
SO72820,2342.92 €,12,3,7,70000,Graduate Degree,Management,1,2,2,M,0,5,F
SO72821,2319.99 €,12,3,6,110000,Graduate Degree,Professional,1,0,1,M,0,4,M
SO72822,2334.46 €,12,3,6,70000,Graduate Degree,Management,1,2,10,M,0,3,M
SO72823,819.83 €,12,3,8,30000,Bachelors,Clerical,1,0,1,M,0,3,F
SO72824,2393.06 €,12,3,7,90000,Partial College,Professional,0,2,5,S,0,5,F
SO72825,1827.94 €,12,3,7,90000,Bachelors,Professional,1,2,11,S,0,0,M
SO72826,1729.97 €,12,3,7,60000,Bachelors,Professional,1,1,10,M,0,1,F
SO72827,1729.97 €,12,3,7,60000,Partial College,Skilled Manual,1,1,10,M,0,1,M
SO72828,570.47 €,12,3,7,30000,High School,Skilled Manual,1,2,10,M,0,3,F
SO72829,1155.48 €,12,3,7,70000,High School,Skilled Manual,1,2,10,M,0,2,M
SO72830,2419.06 €,12,3,8,90000,Partial College,Professional,0,1,2,S,3,4,F
SO72831,776.33 €,12,3,8,40000,Partial High School,Skilled Manual,1,2,5,M,1,2,M
SO72832,1249.84 €,12,3,8,60000,Partial College,Skilled Manual,1,1,5,M,0,1,M
SO72833,2438.06 €,12,3,6,110000,Graduate Degree,Management,0,1,1,S,1,0,F
SO72834,603.49 €,12,3,6,80000,Graduate Degree,Professional,1,0,1,S,0,3,F
SO72835,563.77 €,12,3,6,70000,Partial College,Skilled Manual,1,2,10,S,0,0,M
SO72836,1149.47 €,12,3,6,40000,Bachelors,Skilled Manual,1,1,5,M,1,1,F
SO72837,1700.99 €,12,3,6,50000,Bachelors,Skilled Manual,1,1,5,S,2,2,M
SO72838,1759.97 €,12,3,6,40000,Graduate Degree,Clerical,0,0,1,S,0,0,F
SO72839,1174.48 €,12,3,6,10000,High School,Manual,1,1,1,S,2,2,M
SO72840,1178.45 €,12,3,6,30000,Partial College,Clerical,1,1,1,S,3,3,F
SO72841,578.46 €,12,3,6,30000,Graduate Degree,Clerical,1,0,1,S,0,3,M
SO72842,574.98 €,12,3,6,30000,Bachelors,Clerical,1,0,1,M,0,0,F
SO72843,2428.05 €,12,3,7,150000,High School,Professional,1,2,1,M,4,2,F
SO72844,2393.06 €,12,3,7,150000,Graduate Degree,Management,1,2,11,M,5,2,M
SO72845,2393.06 €,12,3,8,60000,Partial College,Skilled Manual,1,1,10,S,0,1,F
SO72846,539.99 €,12,3,7,20000,Partial High School,Clerical,1,2,10,S,1,2,F
SO72847,1268.84 €,12,3,7,80000,Partial College,Skilled Manual,1,2,10,S,0,2,F
SO72848,2384.07 €,12,3,7,90000,Bachelors,Professional,1,3,11,S,0,0,M
SO72849,2419.06 €,12,3,8,60000,Bachelors,Professional,1,3,11,S,4,4,F
SO72850,2431.44 €,12,4,7,40000,Partial College,Clerical,0,1,1,S,1,1,F
SO72851,1779.47 €,12,4,7,60000,Partial College,Skilled Manual,1,1,10,S,0,1,F
SO72852,49.99 €,12,4,6,60000,Graduate Degree,Professional,1,0,5,M,0,1,M
SO72853,63.97 €,12,4,6,70000,Bachelors,Professional,1,2,10,M,4,5,F
SO72854,63.97 €,12,4,6,60000,Partial College,Skilled Manual,1,1,10,S,0,1,F
SO72855,64.97 €,12,4,6,100000,High School,Management,1,3,11,M,5,0,F
SO72856,75.97 €,12,4,6,10000,Partial High School,Clerical,1,2,2,M,1,2,F
SO72857,67.93 €,12,4,6,20000,Partial High School,Clerical,1,2,2,M,1,2,M
SO72858,157.29 €,12,4,6,40000,Bachelors,Management,1,2,10,S,0,2,M
SO72859,69.99 €,12,4,6,80000,Bachelors,Professional,1,4,2,M,5,5,F
SO72860,93.97 €,12,4,6,70000,Bachelors,Professional,1,3,11,M,0,0,M
SO72861,34.99 €,12,4,6,30000,High School,Skilled Manual,1,2,10,M,0,3,M
SO72862,2.29 €,12,4,6,110000,Partial College,Management,1,3,11,M,5,0,M
SO72863,2395.96 €,12,4,6,90000,Partial College,Professional,0,2,5,S,0,5,F
SO72864,819.48 €,12,4,6,50000,Graduate Degree,Skilled Manual,0,0,1,S,0,0,F
SO72865,777.44 €,12,4,7,40000,Graduate Degree,Clerical,1,0,1,M,0,0,F
SO72866,2369.96 €,12,4,7,120000,High School,Professional,1,4,10,M,4,3,F
SO72867,2339.97 €,12,4,8,30000,Bachelors,Clerical,1,0,1,M,0,0,M
SO72868,2353.95 €,12,4,8,40000,Bachelors,Clerical,1,0,1,M,0,0,F
SO72869,2316.97 €,12,4,8,50000,Graduate Degree,Skilled Manual,1,0,1,M,0,0,M
SO72870,2329.98 €,12,4,8,30000,Bachelors,Clerical,1,0,1,M,0,0,M
SO72871,2319.99 €,12,4,8,170000,Partial College,Professional,1,4,10,M,3,3,F
SO72872,621.96 €,12,4,7,10000,High School,Manual,1,1,1,S,2,2,F
SO72873,68.97 €,12,4,6,30000,High School,Clerical,0,1,10,S,0,1,M
SO72874,78.97 €,12,4,6,40000,Graduate Degree,Skilled Manual,1,0,1,S,0,0,F
SO72875,91.95 €,12,4,6,40000,High School,Skilled Manual,0,2,1,S,0,0,F
SO72876,49.97 €,12,4,6,70000,Partial College,Professional,1,1,11,M,1,2,M
SO72877,69.99 €,12,4,6,40000,High School,Skilled Manual,1,2,10,M,0,0,M
SO72878,54.98 €,12,4,6,30000,High School,Skilled Manual,1,2,2,M,0,2,M
SO72879,69.99 €,12,4,6,80000,Partial High School,Skilled Manual,0,2,2,M,0,2,M
SO72880,119.98 €,12,4,6,80000,Graduate Degree,Skilled Manual,1,0,2,M,0,4,M
SO72881,4.99 €,12,4,6,70000,High School,Professional,1,2,5,S,1,2,F
SO72882,64.47 €,12,4,6,60000,Graduate Degree,Professional,1,0,5,S,0,1,F
SO72883,39.98 €,12,4,6,80000,Partial College,Professional,1,2,5,M,3,4,M
SO72884,4.99 €,12,4,6,40000,Partial College,Clerical,1,1,1,S,3,3,M
SO72885,4.99 €,12,4,6,70000,Partial College,Professional,1,1,5,M,1,2,M
SO72886,21.98 €,12,4,6,60000,High School,Professional,0,2,2,M,0,2,F
SO72887,81.96 €,12,4,6,170000,Graduate Degree,Management,0,4,1,S,0,1,F
SO72888,7.28 €,12,4,6,20000,High School,Manual,1,0,1,S,3,3,F
SO72889,32.60 €,12,4,6,120000,Partial High School,Professional,1,4,11,M,5,5,M
SO72890,60.95 €,12,4,6,40000,Bachelors,Skilled Manual,1,1,2,M,1,1,F
SO72891,49.96 €,12,4,6,40000,Bachelors,Clerical,1,0,1,M,0,0,M
SO72892,28.48 €,12,4,6,20000,High School,Manual,1,2,1,M,2,2,M
SO72893,34.98 €,12,4,6,30000,Bachelors,Clerical,1,1,1,M,0,1,M
SO72894,30.48 €,12,4,6,30000,Bachelors,Skilled Manual,1,2,1,M,1,1,M
SO72895,60.47 €,12,4,6,30000,Partial College,Clerical,0,1,1,S,0,0,F
SO72896,7.28 €,12,4,6,120000,Partial College,Management,1,3,11,M,5,4,F
SO72897,39.98 €,12,4,6,110000,Partial College,Professional,1,3,10,S,4,2,M
SO72898,39.99 €,12,4,6,40000,Bachelors,Professional,0,1,5,S,0,0,M
SO72899,35.00 €,12,4,6,40000,High School,Skilled Manual,1,2,5,M,2,3,F
SO72900,74.98 €,12,4,6,120000,Graduate Degree,Management,1,3,10,M,4,2,M
SO72901,75.97 €,12,4,6,40000,Partial College,Skilled Manual,1,2,10,M,0,0,M
SO72902,74.98 €,12,4,6,60000,Partial College,Skilled Manual,1,1,5,M,0,1,F
SO72903,80.94 €,12,4,6,60000,Graduate Degree,Skilled Manual,1,0,2,S,0,4,F
SO72904,14.98 €,12,4,6,90000,Partial High School,Skilled Manual,0,2,10,M,0,5,M
SO72905,2334.98 €,12,4,6,130000,Bachelors,Management,0,3,5,M,3,1,M
SO72906,2351.96 €,12,4,6,70000,Graduate Degree,Professional,1,0,5,S,0,5,F
SO72907,893.47 €,12,4,7,50000,Bachelors,Skilled Manual,1,0,5,M,2,2,M
SO72908,791.47 €,12,4,7,60000,Partial College,Skilled Manual,0,1,2,S,0,0,F
SO72909,2380.47 €,12,4,6,70000,Graduate Degree,Management,1,2,11,M,0,5,F
SO72910,2359.46 €,12,4,7,70000,Bachelors,Skilled Manual,1,1,5,S,2,2,M
SO72911,1313.81 €,12,4,8,40000,Bachelors,Clerical,1,0,1,M,0,0,F
SO72912,1263.82 €,12,4,8,20000,High School,Manual,1,2,1,S,2,2,F
SO72913,742.35 €,12,4,6,40000,Bachelors,Clerical,1,0,1,M,0,0,M
SO72914,2319.99 €,12,4,8,70000,High School,Skilled Manual,0,2,2,S,0,2,M
SO72915,2546.31 €,12,4,8,50000,Graduate Degree,Management,1,1,10,S,0,2,F
SO72916,1174.48 €,12,4,8,30000,High School,Skilled Manual,1,2,10,M,0,3,M
SO72917,1155.48 €,12,4,6,60000,Partial College,Skilled Manual,0,1,1,M,0,1,M
SO72918,1155.48 €,12,4,7,80000,Partial College,Skilled Manual,1,2,10,M,0,2,F
SO72919,902.46 €,12,4,8,90000,Bachelors,Professional,1,1,5,S,0,2,M
SO72920,769.49 €,12,4,7,60000,Graduate Degree,Management,1,1,10,S,0,2,F
SO72921,2394.46 €,12,4,7,60000,Partial College,Skilled Manual,1,1,10,S,0,1,F
SO72922,2349.98 €,12,4,7,60000,Bachelors,Professional,1,1,5,S,2,2,F
SO72923,2393.06 €,12,4,6,60000,Partial College,Skilled Manual,0,1,1,M,0,1,M
SO72924,2419.06 €,12,4,8,70000,Graduate Degree,Management,0,2,2,S,0,3,M
SO72925,901.35 €,12,4,7,60000,Bachelors,Professional,1,1,5,S,0,1,F
SO72926,1228.83 €,12,4,6,20000,Partial High School,Clerical,0,2,1,M,1,2,F
SO72927,1347.79 €,12,4,7,60000,Graduate Degree,Skilled Manual,0,0,1,S,0,1,M
SO72928,574.98 €,12,4,6,70000,Bachelors,Professional,1,1,5,M,0,1,F
SO72929,1233.96 €,12,4,6,60000,Graduate Degree,Professional,1,1,5,S,0,0,F
SO72930,1120.49 €,12,4,6,60000,Partial College,Skilled Manual,0,1,1,M,0,1,M
SO72931,1760.47 €,12,4,6,50000,Graduate Degree,Skilled Manual,1,0,1,M,1,1,M
SO72932,1735.98 €,12,4,6,60000,Bachelors,Skilled Manual,0,2,1,S,2,4,F
SO72933,1729.97 €,12,4,6,60000,Graduate Degree,Professional,1,0,5,M,0,1,M
SO72934,1725.48 €,12,4,6,40000,Bachelors,Professional,0,1,5,S,0,0,M
